ID ,Reference_number,Month_start,Year_start,Month_finish,Year_finish,Total_of_months,Sampling_habitat,Sampling_design,Effort,Method ,Trap_size,Strata_sampling,Order,Genus, Species_name_on_paper, Actual_species_name,Species_origin,Individuals_captured,Abundance_(ind/trap-nights),Voucher_Specimens
sm138,57,August,2004,October,2004,NA,Interior and Edge,Linear transect,3456,Live traps,NA,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,7,0.202546296,Yes
sm138,57,August,2004,October,2004,NA,Interior and Edge,Linear transect,3456,Live traps,NA,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,32,0.925925926,Yes
sm138,57,August,2004,October,2004,NA,Interior and Edge,Linear transect,3456,Live traps,NA,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,1,0.028935185,Yes
sm138,57,August,2004,October,2004,NA,Interior and Edge,Linear transect,3456,Live traps,NA,Ground and understory,Rodentia,Phyllomys,Phyllomys pattoni,Phyllomys pattoni,Native,7,0.202546296,Yes
sm138,57,August,2004,October,2004,NA,Interior and Edge,Linear transect,3456,Live traps,NA,Ground and understory,Rodentia,Rattus,Rattus rattus,Rattus rattus,Invasive,17,0.491898148,Yes
sm138,58,August,2004,March,2005,NA,Interior and Edge,Linear transect,5724,Live traps,NA,Ground and understory,Didelphimorphia,Caluromys,Caluromys philander,Caluromys philander,Native,1,0.0174703,Yes
sm138,58,August,2004,March,2005,NA,Interior and Edge,Linear transect,5724,Live traps,NA,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,13,0.227113906,Yes
sm138,58,August,2004,March,2005,NA,Interior and Edge,Linear transect,5724,Live traps,NA,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,40,0.69881202,Yes
sm138,58,August,2004,March,2005,NA,Interior and Edge,Linear transect,5724,Live traps,NA,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,2,0.034940601,Yes
sm138,58,August,2004,March,2005,NA,Interior and Edge,Linear transect,5724,Live traps,NA,Ground and understory,Rodentia,Rattus,Rattus rattus,Rattus rattus,Invasive,19,0.331935709,Yes
sm138,58,August,2004,March,2005,NA,Interior and Edge,Linear transect,5724,Live traps,NA,Ground and understory,Rodentia,Phyllomys,Phyllomys pattoni,Phyllomys pattoni,Native,8,0.139762404,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,323,3.725919945,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Akodon,Akodon paranaensis,Akodon paranaensis,Native,39,0.449878879,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Brucepattersonius,Brucepattersonius iheringi,Brucepattersonius iheringi,Native,18,0.207636406,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Delomys,Delomys dorsalis,Delomys dorsalis,Native,1,0.011535356,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Necromys,Necromys lasiurus,Necromys lasiurus,Native,8,0.092282847,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,17,0.19610105,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,437,5.040950513,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Oxymycterus,Oxymycterus judex,Oxymycterus quaestor,Native,21,0.242242473,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,12,0.13842427,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,89,1.026646672,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Mus,Mus musculus,Mus musculus,Invasive,15,0.173030338,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Rattus,Rattus rattus,Rattus rattus,Invasive,10,0.115353559,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Euryzygomatomys,Euryzygomatomys spinosus,Euryzygomatomys spinosus ,Native,3,0.034606068,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Rodentia,Cavia,Cavia aperea,Cavia aperea,Native,1,0.011535356,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,10,0.115353559,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,4,0.046141423,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,1,0.011535356,Yes
sm139,59,March,2004,December,2006,NA,Interior and Edge,Linear transect,8669,Live traps,M/L,Ground,Didelphimorphia,Monodelphis,Monodelphis dimidiata,Monodelphis dimidiata,Native,23,0.265313185,Yes
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Akodon,Akodon serrensis,Akodon serrensis,Native,401,3.209283713,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Oxymycterus,Oxymycterus judex,Oxymycterus quaestor,Native,294,2.352941176,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,253,2.024809924,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Akodon,Akodon paranaensis,Akodon paranaensis,Native,87,0.696278511,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,73,0.584233693,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,70,0.56022409,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,13,0.104041617,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Delomys,Delomys dorsalis,Delomys dorsalis,Native,2,0.016006403,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,2,0.016006403,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Rodentia,Brucepattersonius,Brucepattersonius iheringi,Brucepattersonius iheringi,Native,2,0.016006403,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Didelphimorphia,Monodelphis,Monodelphis dimidiata,Monodelphis dimidiata,Native,34,0.272108844,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,9,0.072028812,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Didelphimorphia,Gracilinanus,Gracilinanus sp.,Gracilinanus microtarsus,Native,5,0.040016006,NA
sm140,60,December,2009,December,2011,NA,Interior and Edge,Linear transect,12495,Live traps,S/M,Ground,Didelphimorphia,Lutreolina,Lutreolina crassicaudata,Lutreolina crassicaudata,Native,1,0.008003201,NA
sm141,61,August,2006,August,2006,1,Interior and Edge,Linear transect,936,Live traps and Pitfall,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,38,4.05982906,Yes
sm141,61,August,2006,August,2006,1,Interior and Edge,Linear transect,936,Live traps and Pitfall,M/L,Ground and understory,Rodentia,Trinomys,Trinomys setosus,Trinomys setosus,Native,12,1.282051282,Yes
sm141,61,August,2006,August,2006,1,Interior and Edge,Linear transect,936,Live traps and Pitfall,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,3,0.320512821,Yes
sm141,61,August,2006,August,2006,1,Interior and Edge,Linear transect,936,Live traps and Pitfall,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,3,0.320512821,Yes
sm142,62,July,1998,July,1999,13,Interior,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,15,0.138121547,Yes
sm142,62,July,1998,July,1999,13,Interior,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,12,0.110497238,Yes
sm142,62,July,1998,July,1999,13,Interior,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,4,0.036832413,Yes
sm142,62,July,1998,July,1999,13,Interior,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,3,0.027624309,Yes
sm142,62,July,1998,July,1999,13,Interior,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Euryoryzomys,Euryoryzomys russatus,Euryoryzomys russatus,Native,14,0.128913444,Yes
sm142,62,July,1998,July,1999,13,Interior,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,9,0.082872928,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,2,0.018416206,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,3,0.027624309,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,1,0.009208103,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,5,0.046040516,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,4,0.036832413,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,9,0.082872928,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,17,0.156537753,Yes
sm143,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,3,0.027624309,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,9,0.082872928,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,19,0.174953959,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,1,0.009208103,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,1,0.009208103,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,3,0.027624309,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,18,0.165745856,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,1,0.009208103,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,4,0.036832413,Yes
sm144,62,July,1998,July,1999,13,Interior and Edge,Linear transect,10860,Live traps and Pitfall,S/L,Ground and understory,Rodentia,Euryoryzomys,Euryoryzomys russatus,Euryoryzomys russatus,Native,14,0.128913444,Yes
sm145,63,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,15,0.255102041,Yes
sm145,63,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,14,0.238095238,Yes
sm145,63,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,14,0.238095238,Yes
sm145,111,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Caluromys,Caluromys philander,Caluromys philander,Native,5,0.085034014,Yes
sm145,111,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,16,0.272108844,Yes
sm145,111,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,12,0.204081633,Yes
sm145,111,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,4,0.068027211,Yes
sm145,111,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,12,0.204081633,Yes
sm145,111,March,1994,October,1994,8,Interior and Edge,Grid,5880,Live traps,L,Ground understory and canopy,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,1,0.017006803,Yes
sm146,64,May,2006,June,2006,2,Interior and Edge,Linear transect,756,Live traps,NA,Ground and understory,Rodentia,Akodon,Akodon serrensis,Akodon serrensis,Native,41,5.423280423,Yes
sm146,64,May,2006,June,2006,2,Interior and Edge,Linear transect,756,Live traps,NA,Ground and understory,Rodentia,Oxymycterus,Oxymycterus dasytrichus,Oxymycterus dasytrichus,Native,2,0.264550265,Yes
sm146,64,May,2006,June,2006,2,Interior and Edge,Linear transect,756,Live traps,NA,Ground and understory,Didelphimorphia,Marmosops,Marmosops paulensis,Marmosops paulensis,Native,1,0.132275132,Yes
sm146,64,May,2006,June,2006,2,Interior and Edge,Linear transect,180,Pitfall,NA,Ground,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,9,5,Yes
sm146,64,May,2006,June,2006,2,Interior and Edge,Linear transect,180,Pitfall,NA,Ground,Rodentia,Delomys,Delomys sp.,Delomys sublineatus,Native,4,2.222222222,Yes
sm146,64,May,2006,June,2006,2,Interior and Edge,Linear transect,180,Pitfall,NA,Ground,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,2,1.111111111,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis cf. iheringi,Monodelphis iheringi,Native,1,0.017857143,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,2,0.035714286,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Rodentia,Rattus,Rattus rattus,Rattus rattus,Invasive,1,0.017857143,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Rodentia,Euryoryzomys,Euryoryzomys russatus,Euryoryzomys russatus,Native,65,1.160714286,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,18,0.321428571,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Didelphimorphia,Marmosa,Marmosa paraguayana,Marmosa paraguayana,Native,14,0.25,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Rodentia,Juliomys,Juliomys pictipes,Juliomys pictipes,Native,14,0.25,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,9,0.160714286,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Rodentia,Akodon,Akodon spp.,Akodon sp.,Native,8,0.142857143,Yes
sm147,75,February,2011,July,2011,6,Interior and Edge,Linear transect,5600,Live traps,S/M,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,8,0.142857143,Yes
